country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Brazil,BR,2024-05-19,TV,1,Bridgerton,Bridgerton: Season 3,1
Brazil,BR,2024-05-19,TV,2,"Thank You, Next","Thank You, Next: Season 1",2
Brazil,BR,2024-05-19,TV,3,Baby Reindeer,Baby Reindeer: Limited Series,5
Brazil,BR,2024-05-19,TV,4,Bridgerton,Bridgerton: Season 1,6
Brazil,BR,2024-05-19,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,49
Brazil,BR,2024-05-19,TV,6,Queen of Tears,Queen of Tears: Limited Series,9
Brazil,BR,2024-05-19,TV,7,Bridgerton,Bridgerton: Season 2,8
Brazil,BR,2024-05-19,TV,8,S.W.A.T.,S.W.A.T.: Season 1,3
Brazil,BR,2024-05-19,TV,9,"Ashley Madison: Sex, Lies & Scandal","Ashley Madison: Sex, Lies & Scandal: Season 1",1
Brazil,BR,2024-05-19,TV,10,The Asunta Case,The Asunta Case: Limited Series,4
Brazil,BR,2024-05-12,TV,1,Baby Reindeer,Baby Reindeer: Limited Series,4
Brazil,BR,2024-05-12,TV,2,The Asunta Case,The Asunta Case: Limited Series,3
Brazil,BR,2024-05-12,TV,3,Queen of Tears,Queen of Tears: Limited Series,8
Brazil,BR,2024-05-12,TV,4,S.W.A.T.,S.W.A.T.: Season 1,2
Brazil,BR,2024-05-12,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,48
Brazil,BR,2024-05-12,TV,6,"Thank You, Next","Thank You, Next: Season 1",1
Brazil,BR,2024-05-12,TV,7,A Man in Full,A Man in Full: Limited Series,2
Brazil,BR,2024-05-12,TV,8,Larva in Mars,Larva in Mars: Larva In Mars,1
Brazil,BR,2024-05-12,TV,9,Cooking Up Murder: Uncovering the Story of César Román,Cooking Up Murder: Uncovering the Story of César Román: Limited Series,1
Brazil,BR,2024-05-12,TV,10,Bodkin,Bodkin: Season 1,1
Brazil,BR,2024-05-05,TV,1,Baby Reindeer,Baby Reindeer: Limited Series,3
Brazil,BR,2024-05-05,TV,2,The Asunta Case,The Asunta Case: Limited Series,2
Brazil,BR,2024-05-05,TV,3,Queen of Tears,Queen of Tears: Limited Series,7
Brazil,BR,2024-05-05,TV,4,Dead Boy Detectives,Dead Boy Detectives: Season 1,2
Brazil,BR,2024-05-05,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,47
Brazil,BR,2024-05-05,TV,6,S.W.A.T.,S.W.A.T.: Season 1,1
Brazil,BR,2024-05-05,TV,7,A Man in Full,A Man in Full: Limited Series,1
Brazil,BR,2024-05-05,TV,8,Frankly Speaking,Frankly Speaking: Limited Series,1
Brazil,BR,2024-05-05,TV,9,Brigands: The Quest for Gold,Brigands: The Quest for Gold: Season 1,2
Brazil,BR,2024-05-05,TV,10,Heartland,Heartland: Season 17,1
Brazil,BR,2024-04-28,TV,1,Baby Reindeer,Baby Reindeer: Limited Series,2
Brazil,BR,2024-04-28,TV,2,Queen of Tears,Queen of Tears: Limited Series,6
Brazil,BR,2024-04-28,TV,3,Brigands: The Quest for Gold,Brigands: The Quest for Gold: Season 1,1
Brazil,BR,2024-04-28,TV,4,The Asunta Case,The Asunta Case: Limited Series,1
Brazil,BR,2024-04-28,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,46
Brazil,BR,2024-04-28,TV,6,Dead Boy Detectives,Dead Boy Detectives: Season 1,1
Brazil,BR,2024-04-28,TV,7,CoComelon Lane,CoComelon Lane: Season 2,1
Brazil,BR,2024-04-28,TV,8,Deliver Me,Deliver Me: Limited Series,1
Brazil,BR,2024-04-28,TV,9,Anthracite,Anthracite: Secrets of the Sect,3
Brazil,BR,2024-04-28,TV,10,Crooks,Crooks: Season 1,4
Brazil,BR,2024-04-21,TV,1,Midsummer Night,Midsummer Night: Limited Series,2
Brazil,BR,2024-04-21,TV,2,Baby Reindeer,Baby Reindeer: Limited Series,1
Brazil,BR,2024-04-21,TV,3,Queen of Tears,Queen of Tears: Limited Series,5
Brazil,BR,2024-04-21,TV,4,Anthracite,Anthracite: Secrets of the Sect,2
Brazil,BR,2024-04-21,TV,5,Entre Irmãs,Entre Irmãs: Season 1,2
Brazil,BR,2024-04-21,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,45
Brazil,BR,2024-04-21,TV,7,Crooks,Crooks: Season 1,3
Brazil,BR,2024-04-21,TV,8,Our Living World,Our Living World: Limited Series,1
Brazil,BR,2024-04-21,TV,9,Bad Dinosaurs,Bad Dinosaurs: Season 1,4
Brazil,BR,2024-04-21,TV,10,Heartbreak High,Heartbreak High: Season 2,1
Brazil,BR,2024-04-14,TV,1,Entre Irmãs,Entre Irmãs: Season 1,1
Brazil,BR,2024-04-14,TV,2,Parasyte: The Grey,Parasyte: The Grey: Limited Series,2
Brazil,BR,2024-04-14,TV,3,Crooks,Crooks: Season 1,2
Brazil,BR,2024-04-14,TV,4,Queen of Tears,Queen of Tears: Limited Series,4
Brazil,BR,2024-04-14,TV,5,Anthracite,Anthracite: Secrets of the Sect,1
Brazil,BR,2024-04-14,TV,6,Bad Dinosaurs,Bad Dinosaurs: Season 1,3
Brazil,BR,2024-04-14,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,44
Brazil,BR,2024-04-14,TV,8,Midsummer Night,Midsummer Night: Limited Series,1
Brazil,BR,2024-04-14,TV,9,The Hijacking of Flight 601,The Hijacking of Flight 601: Season 1,1
Brazil,BR,2024-04-14,TV,10,3 Body Problem,3 Body Problem: Season 1,4
Brazil,BR,2024-04-07,TV,1,Bad Dinosaurs,Bad Dinosaurs: Season 1,2
Brazil,BR,2024-04-07,TV,2,Parasyte: The Grey,Parasyte: The Grey: Limited Series,1
Brazil,BR,2024-04-07,TV,3,Queen of Tears,Queen of Tears: Limited Series,3
Brazil,BR,2024-04-07,TV,4,Testament: The Story of Moses,Testament: The Story of Moses: Season 1,2
Brazil,BR,2024-04-07,TV,5,3 Body Problem,3 Body Problem: Season 1,3
Brazil,BR,2024-04-07,TV,6,Crooks,Crooks: Season 1,1
Brazil,BR,2024-04-07,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,43
Brazil,BR,2024-04-07,TV,8,The Gentlemen,The Gentlemen: Season 1,5
Brazil,BR,2024-04-07,TV,9,Sex and the City,Sex and the City: Season 1,1
Brazil,BR,2024-04-07,TV,10,Physical: 100,Physical: 100: Season 2,3
Brazil,BR,2024-03-31,TV,1,Testament: The Story of Moses,Testament: The Story of Moses: Season 1,1
Brazil,BR,2024-03-31,TV,2,3 Body Problem,3 Body Problem: Season 1,2
Brazil,BR,2024-03-31,TV,3,Queen of Tears,Queen of Tears: Limited Series,2
Brazil,BR,2024-03-31,TV,4,The Gentlemen,The Gentlemen: Season 1,4
Brazil,BR,2024-03-31,TV,5,Physical: 100,Physical: 100: Season 2,2
Brazil,BR,2024-03-31,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,42
Brazil,BR,2024-03-31,TV,7,SPY x FAMILY,SPY x FAMILY: Season 1,1
Brazil,BR,2024-03-31,TV,8,The Chosen,The Chosen: Season 1,1
Brazil,BR,2024-03-31,TV,9,Bad Dinosaurs,Bad Dinosaurs: Season 1,1
Brazil,BR,2024-03-31,TV,10,My Hero Academia,My Hero Academia: Season 1,1
Brazil,BR,2024-03-24,TV,1,3 Body Problem,3 Body Problem: Season 1,1
Brazil,BR,2024-03-24,TV,2,The Gentlemen,The Gentlemen: Season 1,3
Brazil,BR,2024-03-24,TV,3,Physical: 100,Physical: 100: Season 2,1
Brazil,BR,2024-03-24,TV,4,Bandidos,Bandidos: Season 1,2
Brazil,BR,2024-03-24,TV,5,Iron Reign,Iron Reign: Season 1,2
Brazil,BR,2024-03-24,TV,6,Queen of Tears,Queen of Tears: Limited Series,1
Brazil,BR,2024-03-24,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,41
Brazil,BR,2024-03-24,TV,8,Avatar The Last Airbender,Avatar The Last Airbender: Season 1,5
Brazil,BR,2024-03-24,TV,9,Hot Wheels Let's Race,Hot Wheels Let's Race: Season 1,3
Brazil,BR,2024-03-24,TV,10,Doctor Slump,Doctor Slump: Limited Series,4
Brazil,BR,2024-03-17,TV,1,The Gentlemen,The Gentlemen: Season 1,2
Brazil,BR,2024-03-17,TV,2,The Signal,The Signal: Limited Series,2
Brazil,BR,2024-03-17,TV,3,Bandidos,Bandidos: Season 1,1
Brazil,BR,2024-03-17,TV,4,Avatar The Last Airbender,Avatar The Last Airbender: Season 1,4
Brazil,BR,2024-03-17,TV,5,Furies,Furies: Season 1:,3
Brazil,BR,2024-03-17,TV,6,Hot Wheels Let's Race,Hot Wheels Let's Race: Season 1,2
Brazil,BR,2024-03-17,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,40
Brazil,BR,2024-03-17,TV,8,Doctor Slump,Doctor Slump: Limited Series,3
Brazil,BR,2024-03-17,TV,9,Iron Reign,Iron Reign: Season 1,1
Brazil,BR,2024-03-17,TV,10,Young Royals,Young Royals: Season 3,1
Brazil,BR,2024-03-10,TV,1,Furies,Furies: Season 1:,2
Brazil,BR,2024-03-10,TV,2,Avatar The Last Airbender,Avatar The Last Airbender: Season 1,3
Brazil,BR,2024-03-10,TV,3,The Gentlemen,The Gentlemen: Season 1,1
Brazil,BR,2024-03-10,TV,4,The Signal,The Signal: Limited Series,1
Brazil,BR,2024-03-10,TV,5,Hot Wheels Let's Race,Hot Wheels Let's Race: Season 1,1
Brazil,BR,2024-03-10,TV,6,The Tourist,The Tourist: Season 2,2
Brazil,BR,2024-03-10,TV,7,Doctor Slump,Doctor Slump: Limited Series,2
Brazil,BR,2024-03-10,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,39
Brazil,BR,2024-03-10,TV,9,"Good Morning, Verônica","Good Morning, Verônica: Season 3",4
Brazil,BR,2024-03-10,TV,10,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 3,2
Brazil,BR,2024-03-03,TV,1,Avatar The Last Airbender,Avatar The Last Airbender: Season 1,2
Brazil,BR,2024-03-03,TV,2,"Good Morning, Verônica","Good Morning, Verônica: Season 3",3
Brazil,BR,2024-03-03,TV,3,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 3,1
Brazil,BR,2024-03-03,TV,4,Doctor Slump,Doctor Slump: Limited Series,1
Brazil,BR,2024-03-03,TV,5,Furies,Furies: Season 1:,1
Brazil,BR,2024-03-03,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,38
Brazil,BR,2024-03-03,TV,7,"Ready, Set, Love","Ready, Set, Love: Season 1",2
Brazil,BR,2024-03-03,TV,8,"Good Morning, Verônica","Good Morning, Verônica: Season 2",7
Brazil,BR,2024-03-03,TV,9,The Tourist,The Tourist: Season 2,1
Brazil,BR,2024-03-03,TV,10,Warrior,Warrior: Season 1,3
Brazil,BR,2024-02-25,TV,1,Avatar The Last Airbender,Avatar The Last Airbender: Season 1,1
Brazil,BR,2024-02-25,TV,2,"Good Morning, Verônica","Good Morning, Verônica: Season 3",2
Brazil,BR,2024-02-25,TV,3,"Ready, Set, Love","Ready, Set, Love: Season 1",1
Brazil,BR,2024-02-25,TV,4,"Good Morning, Verônica","Good Morning, Verônica: Season 2",6
Brazil,BR,2024-02-25,TV,5,"Good Morning, Verônica","Good Morning, Verônica: Season 1",5
Brazil,BR,2024-02-25,TV,6,Warrior,Warrior: Season 1,2
Brazil,BR,2024-02-25,TV,7,The Tourist,The Tourist: Season 1,4
Brazil,BR,2024-02-25,TV,8,One Day,One Day: Limited Series,3
Brazil,BR,2024-02-25,TV,9,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,37
Brazil,BR,2024-02-25,TV,10,Law & Order: Special Victims Unit,Law & Order: Special Victims Unit: The Sixth Year,1
Brazil,BR,2024-02-18,TV,1,"Good Morning, Verônica","Good Morning, Verônica: Season 3",1
Brazil,BR,2024-02-18,TV,2,The Tourist,The Tourist: Season 1,3
Brazil,BR,2024-02-18,TV,3,One Day,One Day: Limited Series,2
Brazil,BR,2024-02-18,TV,4,"Good Morning, Verônica","Good Morning, Verônica: Season 1",4
Brazil,BR,2024-02-18,TV,5,"Good Morning, Verônica","Good Morning, Verônica: Season 2",5
Brazil,BR,2024-02-18,TV,6,Regular Show,Regular Show: Season 1,2
Brazil,BR,2024-02-18,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,36
Brazil,BR,2024-02-18,TV,8,Griselda,Griselda: Limited Series,4
Brazil,BR,2024-02-18,TV,9,"House, M.D.","House, M.D.: Season 1",2
Brazil,BR,2024-02-18,TV,10,Warrior,Warrior: Season 1,1
Brazil,BR,2024-02-11,TV,1,The Tourist,The Tourist: Season 1,2
Brazil,BR,2024-02-11,TV,2,Griselda,Griselda: Limited Series,3
Brazil,BR,2024-02-11,TV,3,Baby Bandito,Baby Bandito: Season 1,2
Brazil,BR,2024-02-11,TV,4,Regular Show,Regular Show: Season 1,1
Brazil,BR,2024-02-11,TV,5,One Day,One Day: Limited Series,1
Brazil,BR,2024-02-11,TV,6,"House, M.D.","House, M.D.: Season 1",1
Brazil,BR,2024-02-11,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,35
Brazil,BR,2024-02-11,TV,8,The Seven Deadly Sins: Four Knights of the Apocalypse,The Seven Deadly Sins: Four Knights of the Apocalypse: Season 1,2
Brazil,BR,2024-02-11,TV,9,Captivating the King,Captivating the King: Limited Series,1
Brazil,BR,2024-02-11,TV,10,Yellowstone,Yellowstone: Season 1,4
Brazil,BR,2024-02-04,TV,1,Griselda,Griselda: Limited Series,2
Brazil,BR,2024-02-04,TV,2,Alexander: The Making of a God,Alexander: The Making of a God: Season 1,1
Brazil,BR,2024-02-04,TV,3,The Tourist,The Tourist: Season 1,1
Brazil,BR,2024-02-04,TV,4,Mighty Bheem's Playtime,Mighty Bheem's Playtime: Season 1,1
Brazil,BR,2024-02-04,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,34
Brazil,BR,2024-02-04,TV,6,Fool Me Once,Fool Me Once: Limited Series,5
Brazil,BR,2024-02-04,TV,7,The Seven Deadly Sins: Four Knights of the Apocalypse,The Seven Deadly Sins: Four Knights of the Apocalypse: Season 1,1
Brazil,BR,2024-02-04,TV,8,Yellowstone,Yellowstone: Season 1,3
Brazil,BR,2024-02-04,TV,9,Baby Bandito,Baby Bandito: Season 1,1
Brazil,BR,2024-02-04,TV,10,My Demon,My Demon: Limited Series,10
Brazil,BR,2024-01-28,TV,1,Griselda,Griselda: Limited Series,1
Brazil,BR,2024-01-28,TV,2,End of the Line,End of the Line: Season 1,2
Brazil,BR,2024-01-28,TV,3,Fool Me Once,Fool Me Once: Limited Series,4
Brazil,BR,2024-01-28,TV,4,American Nightmare,American Nightmare: Season 1,2
Brazil,BR,2024-01-28,TV,5,Yellowstone,Yellowstone: Season 1,2
Brazil,BR,2024-01-28,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,2
Brazil,BR,2024-01-28,TV,7,My Demon,My Demon: Limited Series,9
Brazil,BR,2024-01-28,TV,8,Berlin,Berlin: Limited Series,5
Brazil,BR,2024-01-28,TV,9,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,33
Brazil,BR,2024-01-28,TV,10,Yellowstone,Yellowstone: Season 2,2
Brazil,BR,2024-01-21,TV,1,End of the Line,End of the Line: Season 1,1
Brazil,BR,2024-01-21,TV,2,Yellowstone,Yellowstone: Season 1,1
Brazil,BR,2024-01-21,TV,3,American Nightmare,American Nightmare: Season 1,1
Brazil,BR,2024-01-21,TV,4,Fool Me Once,Fool Me Once: Limited Series,3
Brazil,BR,2024-01-21,TV,5,Berlin,Berlin: Limited Series,4
Brazil,BR,2024-01-21,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc,1
Brazil,BR,2024-01-21,TV,7,My Demon,My Demon: Limited Series,8
Brazil,BR,2024-01-21,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,32
Brazil,BR,2024-01-21,TV,9,Detective Forst,Detective Forst: Season 1,2
Brazil,BR,2024-01-21,TV,10,Yellowstone,Yellowstone: Season 2,1
Brazil,BR,2024-01-14,TV,1,Fool Me Once,Fool Me Once: Limited Series,2
Brazil,BR,2024-01-14,TV,2,Berlin,Berlin: Limited Series,3
Brazil,BR,2024-01-14,TV,3,The Manny,The Manny: Season 1,3
Brazil,BR,2024-01-14,TV,4,Detective Forst,Detective Forst: Season 1,1
Brazil,BR,2024-01-14,TV,5,My Demon,My Demon: Limited Series,7
Brazil,BR,2024-01-14,TV,6,The Brothers Sun,The Brothers Sun: Season 1,1
Brazil,BR,2024-01-14,TV,7,True Beauty,True Beauty: Limited Series,5
Brazil,BR,2024-01-14,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,31
Brazil,BR,2024-01-14,TV,9,Welcome to Samdal-ri,Welcome to Samdal-ri: Limited Series,2
Brazil,BR,2024-01-14,TV,10,Boy Swallows Universe,Boy Swallows Universe: Limited Series,1
Brazil,BR,2024-01-07,TV,1,Berlin,Berlin: Limited Series,2
Brazil,BR,2024-01-07,TV,2,Fool Me Once,Fool Me Once: Limited Series,1
Brazil,BR,2024-01-07,TV,3,The Manny,The Manny: Season 1,2
Brazil,BR,2024-01-07,TV,4,True Beauty,True Beauty: Limited Series,4
Brazil,BR,2024-01-07,TV,5,You Are What You Eat: A Twin Experiment,You Are What You Eat: A Twin Experiment: Limited Series,1
Brazil,BR,2024-01-07,TV,6,Welcome to Samdal-ri,Welcome to Samdal-ri: Limited Series,1
Brazil,BR,2024-01-07,TV,7,My Demon,My Demon: Limited Series,6
Brazil,BR,2024-01-07,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,30
Brazil,BR,2024-01-07,TV,9,My Life With the Walter Boys,My Life With the Walter Boys: Season 1,5
Brazil,BR,2024-01-07,TV,10,One Piece,One Piece: Sabaody Archipelago,1
Brazil,BR,2023-12-31,TV,1,Berlin,Berlin: Limited Series,1
Brazil,BR,2023-12-31,TV,2,The Manny,The Manny: Season 1,1
Brazil,BR,2023-12-31,TV,3,True Beauty,True Beauty: Limited Series,3
Brazil,BR,2023-12-31,TV,4,Love is Blind Brazil: After the Altar,,2
Brazil,BR,2023-12-31,TV,5,The Chosen,The Chosen: Season 2,1
Brazil,BR,2023-12-31,TV,6,My Demon,My Demon: Limited Series,5
Brazil,BR,2023-12-31,TV,7,Yu Yu Hakusho,Yu Yu Hakusho: Season 1,3
Brazil,BR,2023-12-31,TV,8,Gyeongseong Creature,Gyeongseong Creature: Season 1,1
Brazil,BR,2023-12-31,TV,9,My Life With the Walter Boys,My Life With the Walter Boys: Season 1,4
Brazil,BR,2023-12-31,TV,10,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,29
Brazil,BR,2023-12-24,TV,1,Love is Blind Brazil: After the Altar,,1
Brazil,BR,2023-12-24,TV,2,Yu Yu Hakusho,Yu Yu Hakusho: Season 1,2
Brazil,BR,2023-12-24,TV,3,If I Were Luísa Sonza,If I Were Luísa Sonza: Season 1,2
Brazil,BR,2023-12-24,TV,4,True Beauty,True Beauty: Limited Series,2
Brazil,BR,2023-12-24,TV,5,My Life With the Walter Boys,My Life With the Walter Boys: Season 1,3
Brazil,BR,2023-12-24,TV,6,My Demon,My Demon: Limited Series,4
Brazil,BR,2023-12-24,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,28
Brazil,BR,2023-12-24,TV,8,Obliterated,Obliterated: Season 1,4
Brazil,BR,2023-12-24,TV,9,Yellowjackets,Yellowjackets: Season 1,1
Brazil,BR,2023-12-24,TV,10,High Tides,High Tides: Season 1,2
Brazil,BR,2023-12-17,TV,1,If I Were Luísa Sonza,If I Were Luísa Sonza: Season 1,1
Brazil,BR,2023-12-17,TV,2,My Life With the Walter Boys,My Life With the Walter Boys: Season 1,2
Brazil,BR,2023-12-17,TV,3,Yu Yu Hakusho,Yu Yu Hakusho: Season 1,1
Brazil,BR,2023-12-17,TV,4,True Beauty,True Beauty: Limited Series,1
Brazil,BR,2023-12-17,TV,5,My Demon,My Demon: Limited Series,3
Brazil,BR,2023-12-17,TV,6,Obliterated,Obliterated: Season 1,3
Brazil,BR,2023-12-17,TV,7,Blood Coast,Blood Coast: Season 1,2
Brazil,BR,2023-12-17,TV,8,High Tides,High Tides: Season 1,1
Brazil,BR,2023-12-17,TV,9,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,27
Brazil,BR,2023-12-17,TV,10,Criminal Code,Criminal Code: Season 1,5
Brazil,BR,2023-12-10,TV,1,Obliterated,Obliterated: Season 1,2
Brazil,BR,2023-12-10,TV,2,My Life With the Walter Boys,My Life With the Walter Boys: Season 1,1
Brazil,BR,2023-12-10,TV,3,My Demon,My Demon: Limited Series,2
Brazil,BR,2023-12-10,TV,4,Blood Coast,Blood Coast: Season 1,1
Brazil,BR,2023-12-10,TV,5,Criminal Code,Criminal Code: Season 1,4
Brazil,BR,2023-12-10,TV,6,Squid Game: The Challenge,Squid Game: The Challenge: Season 1,3
Brazil,BR,2023-12-10,TV,7,A Nearly Normal Family,A Nearly Normal Family: Limited Series,3
Brazil,BR,2023-12-10,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,26
Brazil,BR,2023-12-10,TV,9,CoComelon Lane,CoComelon Lane: Season 1,4
Brazil,BR,2023-12-10,TV,10,The Looney Tunes Show,The Looney Tunes Show: Season 2,3
Brazil,BR,2023-12-03,TV,1,A Nearly Normal Family,A Nearly Normal Family: Limited Series,2
Brazil,BR,2023-12-03,TV,2,Criminal Code,Criminal Code: Season 1,3
Brazil,BR,2023-12-03,TV,3,Squid Game: The Challenge,Squid Game: The Challenge: Season 1,2
Brazil,BR,2023-12-03,TV,4,Obliterated,Obliterated: Season 1,1
Brazil,BR,2023-12-03,TV,5,My Demon,My Demon: Limited Series,1
Brazil,BR,2023-12-03,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,25
Brazil,BR,2023-12-03,TV,7,Bad Surgeon: Love Under the Knife,Bad Surgeon: Love Under the Knife: Season 1,1
Brazil,BR,2023-12-03,TV,8,The Looney Tunes Show,The Looney Tunes Show: Season 2,2
Brazil,BR,2023-12-03,TV,9,CoComelon Lane,CoComelon Lane: Season 1,3
Brazil,BR,2023-12-03,TV,10,Castaway Diva,Castaway Diva: Limited Series,4
Brazil,BR,2023-11-26,TV,1,Squid Game: The Challenge,Squid Game: The Challenge: Season 1,1
Brazil,BR,2023-11-26,TV,2,Criminal Code,Criminal Code: Season 1,2
Brazil,BR,2023-11-26,TV,3,A Nearly Normal Family,A Nearly Normal Family: Limited Series,1
Brazil,BR,2023-11-26,TV,4,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,24
Brazil,BR,2023-11-26,TV,5,CoComelon Lane,CoComelon Lane: Season 1,2
Brazil,BR,2023-11-26,TV,6,The Crown,The Crown: Season 6,2
Brazil,BR,2023-11-26,TV,7,Castaway Diva,Castaway Diva: Limited Series,3
Brazil,BR,2023-11-26,TV,8,The Looney Tunes Show,The Looney Tunes Show: Season 2,1
Brazil,BR,2023-11-26,TV,9,Scooby-Doo!: Mystery Incorporated,Scooby-Doo!: Mystery Incorporated: Season 2,1
Brazil,BR,2023-11-26,TV,10,Scott Pilgrim Takes Off,Scott Pilgrim Takes Off: Season 1,1
Brazil,BR,2023-11-19,TV,1,Criminal Code,Criminal Code: Season 1,1
Brazil,BR,2023-11-19,TV,2,All the Light We Cannot See,All the Light We Cannot See: Limited Series,3
Brazil,BR,2023-11-19,TV,3,Castaway Diva,Castaway Diva: Limited Series,2
Brazil,BR,2023-11-19,TV,4,The Crown,The Crown: Season 6,1
Brazil,BR,2023-11-19,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,23
Brazil,BR,2023-11-19,TV,6,The Tailor,The Tailor: Season 3,2
Brazil,BR,2023-11-19,TV,7,Unicorn Academy,Unicorn Academy: Chapter 1,3
Brazil,BR,2023-11-19,TV,8,Learning and fun with Jose Comelon,,5
Brazil,BR,2023-11-19,TV,9,CoComelon Lane,CoComelon Lane: Season 1,1
Brazil,BR,2023-11-19,TV,10,I Hate Christmas,I Hate Christmas: Season 1,2
Brazil,BR,2023-11-12,TV,1,All the Light We Cannot See,All the Light We Cannot See: Limited Series,2
Brazil,BR,2023-11-12,TV,2,The Tailor,The Tailor: Season 3,1
Brazil,BR,2023-11-12,TV,3,Unicorn Academy,Unicorn Academy: Chapter 1,2
Brazil,BR,2023-11-12,TV,4,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,22
Brazil,BR,2023-11-12,TV,5,Castaway Diva,Castaway Diva: Limited Series,1
Brazil,BR,2023-11-12,TV,6,Learning and fun with Jose Comelon,,4
Brazil,BR,2023-11-12,TV,7,Ferry: The Series,Ferry: The Series: The Series,1
Brazil,BR,2023-11-12,TV,8,Daily Dose of Sunshine,Daily Dose of Sunshine: Season 1,1
Brazil,BR,2023-11-12,TV,9,Stranded with my Mother-in-Law,Stranded with my Mother-in-Law: Season 1,5
Brazil,BR,2023-11-12,TV,10,"The Billionaire, The Butler, and the Boyfriend","The Billionaire, The Butler, and the Boyfriend: Limited Series",1
Brazil,BR,2023-11-05,TV,1,All the Light We Cannot See,All the Light We Cannot See: Limited Series,1
Brazil,BR,2023-11-05,TV,2,Stranded with my Mother-in-Law,Stranded with my Mother-in-Law: Season 1,4
Brazil,BR,2023-11-05,TV,3,Unicorn Academy,Unicorn Academy: Chapter 1,1
Brazil,BR,2023-11-05,TV,4,Learning and fun with Jose Comelon,,3
Brazil,BR,2023-11-05,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,21
Brazil,BR,2023-11-05,TV,6,Elite,Elite: Season 7,3
Brazil,BR,2023-11-05,TV,7,Lupin,Lupin: Part 3,5
Brazil,BR,2023-11-05,TV,8,Pact of Silence,Pact of Silence: Season 1,4
Brazil,BR,2023-11-05,TV,9,Life on Our Planet,Life on Our Planet: Season 1,2
Brazil,BR,2023-11-05,TV,10,The Tom and Jerry Show,The Tom and Jerry Show: Season 3,2
Brazil,BR,2023-10-29,TV,1,Elite,Elite: Season 7,2
Brazil,BR,2023-10-29,TV,2,Stranded with my Mother-in-Law,Stranded with my Mother-in-Law: Season 1,3
Brazil,BR,2023-10-29,TV,3,Learning and fun with Jose Comelon,,2
Brazil,BR,2023-10-29,TV,4,Lupin,Lupin: Part 3,4
Brazil,BR,2023-10-29,TV,5,Bodies,Bodies: Limited Series,1
Brazil,BR,2023-10-29,TV,6,Pact of Silence,Pact of Silence: Season 1,3
Brazil,BR,2023-10-29,TV,7,Doona!,Doona!: Season 1,1
Brazil,BR,2023-10-29,TV,8,Life on Our Planet,Life on Our Planet: Season 1,1
Brazil,BR,2023-10-29,TV,9,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,20
Brazil,BR,2023-10-29,TV,10,The Tom and Jerry Show,The Tom and Jerry Show: Season 3,1
Brazil,BR,2023-10-22,TV,1,Stranded with my Mother-in-Law,Stranded with my Mother-in-Law: Season 1,2
Brazil,BR,2023-10-22,TV,2,Lupin,Lupin: Part 3,3
Brazil,BR,2023-10-22,TV,3,Learning and fun with Jose Comelon,,1
